Target Gene Symbol,n_sgrnas,z_scored_avg_lfc,p_value,FDR
EBP,7,-0.29367815010848014,0.3545462457972415,0.6803669291363756
EBPL,5,0.6534092046270169,0.7360228019255036,0.8882433468832459
ECD,9,-8.237600108073712,2.3548528653732266e-27,3.4379394848917556e-26
ECE1,4,-0.3584842244822112,0.33107169764832134,0.6651130316569386
ECE2,6,-0.059018557885830145,0.44612446463619604,0.7402858226914093
ECEL1,4,0.8993015486808543,0.8162120163779657,0.9218753974424692
ECH1,8,0.18415861720322632,0.5477912655831839,0.7980748414304054
ECHDC1,7,0.5219847723339796,0.6870493186254628,0.8669256403401817
ECHDC2,4,-0.09769148753102808,0.43045137319092014,0.7304099549090928
ECHDC3,7,-0.45411438998597553,0.2981949073540663,0.6382838492031646
ECHS1,8,0.6510910207656851,0.7351943471144325,0.8877222088349563
ECI1,6,0.8111708913660175,0.7892491807039098,0.9112379801810185
ECI2,8,0.004066458686509072,0.47205969446368673,0.755280264821476
ECM1,8,2.504593008191928,0.9968879895990291,1.0
ECM2,8,1.2106559956584027,0.8943606583007301,0.9563726361945778
ECPAS,6,-0.6668207459302057,0.23270401202426583,0.5742043832353712
ECRG4,5,0.0646421203465801,0.49731643370602985,0.7706726350464504
ECSCR,5,0.37424514013063653,0.6277635717865121,0.8409327520498865
ECSIT,9,-10.677015637762556,1.3319129619811945e-89,2.4362907929572683e-88
ECT2,6,-24.04671648353114,0.0,0.0
ECT2L,8,-2.152855175439038,0.02510652763064986,0.13837545170329266
EDA,7,-1.3321372138724714,0.08394956962206004,0.3180883231143371
EDA2R,6,0.08419215366412042,0.505526607307881,0.774475944276268
EDAR,8,-0.6983696001890904,0.2237979068734451,0.5641871111177915
EDARADD,6,-0.3649110586027701,0.32879487500506377,0.6630897049991588
EDC3,8,-1.1113045899712772,0.12284519436957382,0.40583632028604216
EDC4,1,-0.51863303611564,0.2772471552323493,0.6206824655266909
EDDM3A,6,0.05847739433637087,0.4947328634867765,0.7691428086671241
EDDM3B,4,-0.9455324166012526,0.1597776560331881,0.47625498388417686
EDEM1,7,-0.5173868026055813,0.27764242817711804,0.6209782128790826
EDEM2,2,-0.726863850098774,0.2159086681182173,0.5547445117827124
EDEM3,7,-0.19382396185855463,0.3923984416181363,0.7082362173289158
EDF1,7,-1.3325791089400307,0.0838849794362998,0.3180350987786767
EDIL3,4,-2.1584096833870703,0.024925802077705693,0.13778165909834564
EDN1,9,0.6945490556810903,0.7505048505503737,0.8939475052902198
EDN2,8,1.5027424591971439,0.9415105876443044,0.9758051423727053
EDN3,5,0.6797486887802142,0.7453430480302801,0.8922836352458395
EDNRA,8,0.9085538046477417,0.8189244916411274,0.9233015366845584
EDNRB,5,-2.175101036820201,0.024390927244915494,0.13569924361988497
EDRF1,9,-2.034781482363041,0.02928195478021988,0.15513765377103864
EEA1,10,0.18742765441616896,0.549177719354069,0.7988900949981773
EED,5,0.7249705370572845,0.7609429789840969,0.8990061718790084
EEF1A1,8,-1.3327433017846626,0.08386099347561503,0.31800803010027817
EEF1A2,6,0.160552073818677,0.537782918267876,0.7928559940754996
EEF1AKMT1,9,0.07749729385929745,0.5027122705173971,0.7727768347359043
EEF1AKMT2,9,1.750712382688941,0.965092787955283,0.984546938944654
EEF1AKMT3,7,1.5156984405898524,0.9430493504921322,0.9765665294580864
EEF1AKMT4,6,-0.059018557885830145,0.44612446463619604,0.7402858226914093
EEF1AKMT4-ECE2,6,-0.059018557885830145,0.44612446463619604,0.7402858226914093
EEF1B2,2,-0.3364844567509478,0.3389366315732821,0.6699053693783088
EEF1D,6,-1.8133393717953261,0.03929398748255,0.1901014345637634
EEF1E1,8,0.11431681409360175,0.5182218325958192,0.7811605473058596
EEF1E1-BLOC1S5,8,0.11431681409360175,0.5182218325958192,0.7811605473058596
EEF1G,7,-14.177981004278745,2.5918379306126998e-248,6.70220885153095e-247
EEF2,6,-20.88586269698479,0.0,0.0
EEF2K,5,0.6221953280038659,0.7247581570573824,0.8838796158439494
EEF2KMT,2,1.9358617745585123,0.977213968345992,0.9906486268442775
EEFSEC,7,-6.161498574576086,2.5848245483250762e-05,0.000311980390017471
EEIG1,4,-1.3182016801440732,0.08601373034626497,0.3231535785397965
EEIG2,7,-3.203655103651434,0.00813106431731092,0.060655591533520514
EEPD1,6,-1.032732505039969,0.13964435709806486,0.43890551597405436
EFCAB11,8,0.631261356955701,0.728054271823118,0.8851073296097668
EFCAB12,5,1.0796799981438718,0.8648811620066883,0.9437517479730564
EFCAB13,6,-2.1706590817119458,0.02453206966844191,0.1363639220056472
EFCAB2,6,0.20243491519327028,0.5555429238538603,0.8028620252326841
EFCAB3,7,-0.36505611251359216,0.32874359652976337,0.6630738068713845
EFCAB5,10,-0.43115908799789887,0.3058883526966284,0.6445919216180235
EFCAB6,8,1.1747185557745152,0.8867847784626929,0.9530838478752188
EFCAB7,6,-0.07132188221017463,0.44111810470193796,0.7373799810519599
EFCAB8,6,0.008056726747952799,0.47371375166389856,0.7563473306402277
EFCAB9,10,-0.08345457479203083,0.43619933011584283,0.7342072897545042
EFCC1,5,-0.48417654197731214,0.2883109144410365,0.6303503743228454
EFEMP1,7,-0.8739993399899751,0.17729893327474539,0.5033635880597285
EFEMP2,6,-5.2978847514837675,0.0017051412543238069,0.01837211841202654
EFHB,6,-0.1912357656748024,0.3934039028933043,0.7090886541503777
EFHC1,9,0.10307801248193242,0.5134799176830493,0.7782937350907221
EFHC2,6,-0.4976315542962663,0.2839571146546384,0.6261498498641299
EFHD1,5,0.19480721586108923,0.5523076851995041,0.8011524534460754
EFHD2,7,-6.154001490490566,2.7723441577112754e-05,0.0003343996208633594
EFL1,7,-22.03992533369754,0.0,0.0
EFNA1,7,0.42034341718436796,0.6466568473226232,0.8488789387589717
EFNA2,1,-1.2801290208659226,0.09192409117022883,0.33838749395873824
EFNA3,3,-0.5786907894448086,0.2586219378781851,0.6011582713122153
EFNA4,15,-5.2560058175977655,0.0018327158193946768,0.019479829123149387
EFNA4-EFNA3,15,-5.2560058175977655,0.0018327158193946768,0.019479829123149387
EFNB1,5,0.7576162295964904,0.7718852433703253,0.9032477031831297
EFNB3,7,-1.1762139692524576,0.11007107709595593,0.37930115413296095
EFR3A,6,-19.264576906738114,0.0,0.0
EFR3B,6,1.1184143737673187,0.874131561155125,0.9477238308733751
EFS,7,-0.27914255454524983,0.35993532070878326,0.6847222663528875
EFTUD2,5,-17.663978754030758,0.0,0.0
EGF,5,-0.20140658494721678,0.38945935197688475,0.7059522865548797
EGFL6,5,-0.11702298163479356,0.4226897430112437,0.7260392413346344
EGFL7,8,-0.2135738206144776,0.38476416896592697,0.7027466083140265
EGFR,4,-1.47561437900232,0.06566055659312996,0.27056850617954903
EGLN1,7,0.4002494069958455,0.6384588509554654,0.8451574831459953
EGLN2,4,-4.661309356109611,0.003985090014065604,0.03913972122555484
EGLN3,6,-1.938308428500175,0.03322462179849272,0.1687785752664551
EGR1,5,0.456191109145046,0.6611204186387325,0.8550452619745722
EGR2,1,-0.8115941935592803,0.19325439118250062,0.5249011715614481
EGR3,2,0.42913721200024346,0.6502247968252947,0.8507273003653374
EGR4,4,0.28924848762954036,0.5922736798605811,0.8229922896377027
EHBP1,8,-0.48495462811071743,0.2880579643511244,0.6303063627622476
EHBP1L1,5,-0.643057098849917,0.23953710543134613,0.5812168736093497
EHD1,2,0.8550693199117261,0.802932590429835,0.9159214491646206
EHD2,8,0.38496519723142886,0.6321837175662993,0.8429562786253466
EHD3,6,-0.27162964818197355,0.36273771420036205,0.6865249479607213
EHD4,7,-0.3044368473143304,0.3505858864335428,0.677797344859641
EHF,5,-0.2133362964153414,0.38485557588131103,0.7027466083140265
EHHADH,6,1.4630724352777078,0.9365367601599783,0.9736254246558512
EHMT1,5,-6.590986643002366,1.307288899366905e-07,1.6429888517542654e-06
EHMT2,5,-4.607806506008126,0.004164182959995447,0.040540114355767945
EI24,5,-0.3650538815966033,0.32874438515173426,0.6630738068713845
EID1,6,2.3057453303597626,0.9928077577754806,0.9981482767111072
EID2,5,-0.10986313944431678,0.4255584849595311,0.7271899629384511
EID2B,5,-3.5388802400999877,0.006731546178023225,0.05425608980156393
EID3,8,1.6349406151079793,0.9554622216355915,0.9807112368993018
EIF1,3,0.06459684081888743,0.4972974477957109,0.7706726350464504
EIF1AD,8,-1.0590260969531073,0.1338703043862869,0.42824432060666623
EIF1AX,5,-10.407366102803763,9.00064495050696e-81,1.5998604023608275e-79
EIF1AY,6,-0.48961280794956225,0.2865466453900485,0.6286044189457228
EIF1B,6,0.3924162227320688,0.6352469097772114,0.843929559233522
EIF2A,10,-0.14400455945137033,0.4119446371022056,0.7202926004611278
EIF2AK1,8,0.42652810135256364,0.6491674899668181,0.8502278989872771
EIF2AK2,7,-0.4091569110507537,0.3133808519719636,0.6504095675308567
EIF2AK3,6,1.9482722050686931,0.9779151931486383,0.9909230255014551
EIF2AK4,8,-0.7414681639102269,0.21191968707418946,0.5508798950422418
EIF2B1,8,-3.463490397324821,0.006996445308286234,0.05541614404923117
EIF2B2,7,-21.316424010863447,0.0,0.0
EIF2B3,9,-17.337935799671943,0.0,0.0
EIF2B4,7,-19.285938889410886,0.0,0.0
EIF2B5,9,-21.50833630445288,0.0,0.0
EIF2D,8,-0.7332002487085014,0.21417350598400006,0.5525913215937898
EIF2S1,7,-16.84517291367077,0.0,0.0
EIF2S2,3,-5.226606776910799,0.0019232681817865787,0.020396367116620927
EIF2S3,4,-6.405399504582133,1.758348402977454e-06,2.173696319777695e-05
EIF3A,5,-14.610497689888044,1.3270366392087347e-273,3.583758317359554e-272
EIF3B,4,-6.337777220218917,4.017892165368106e-06,4.93466170498723e-05
EIF3C,12,-24.242918022320644,0.0,0.0
EIF3CL,12,-24.242918022320644,0.0,0.0
EIF3D,8,-19.67607104972836,0.0,0.0
EIF3E,5,-14.485265392207392,3.751794330839769e-266,1.0003195138878858e-264
EIF3F,3,-0.5717274764701885,0.26073967535715814,0.6029624956164491
EIF3G,6,-14.304616787828358,1.3747522872410897e-255,3.619414076185502e-254
EIF3H,7,-17.999907322759633,0.0,0.0
EIF3I,7,-14.429967397461033,6.778347806636798e-263,1.797118982385995e-261
EIF3J,6,-3.1486359245999673,0.008469888189102031,0.062382395374826
EIF3K,6,-6.008357767869918,9.384693470979414e-05,0.0011079103105170632
EIF3L,8,-6.8819368432806005,8.150559388815022e-10,1.054544959442503e-08
EIF3M,8,-26.636613165781725,0.0,0.0
EIF4A1,5,-8.529785915580218,1.0067433101761528e-32,1.5094752554563334e-31
EIF4A2,6,-5.148218592735823,0.0021717173464774406,0.022826006876088333
EIF4A3,6,-7.784214813015545,3.83322696523108e-20,5.39193930124196e-19
EIF4B,4,-3.217030077775406,0.008055613374943899,0.060322325619167304
EIF4E,2,-10.440844121866428,7.662889696398917e-82,1.3646449886690788e-80
EIF4E1B,4,-0.8277103058149701,0.18907544810723695,0.5182366984509796
EIF4E2,4,-3.6912839182767128,0.00619675719703359,0.05139551213022982
EIF4E3,6,1.3843880313111276,0.9254143412719367,0.9686273591593934
EIF4EBP1,5,-1.9764078170089205,0.03160278115010599,0.16321906970466504
EIF4EBP2,5,0.18812297363475416,0.5494726238105364,0.7990491399118671
EIF4EBP3,7,-0.9625610416811314,0.1557346136434308,0.4689427822215734
EIF4ENIF1,4,-5.027370419102211,0.0025862798584351462,0.02682483785037377
EIF4G1,5,-13.948431170821202,2.1296978040172262e-235,5.374639765565934e-234
EIF4G2,10,-18.96810687567544,0.0,0.0
EIF4G3,7,0.21684401844471923,0.5616535289858203,0.8057916787218228
EIF4H,6,-4.235043450002035,0.004942442358634844,0.04520275407168118
EIF5,8,-2.470106300698884,0.016895045926071522,0.10372817358636169
EIF5A,5,-9.081855309506029,2.0452417100711865e-44,3.2253991446126805e-43
EIF5A2,6,1.6283013206661912,0.9548456151932425,0.9807112368993018
EIF5AL1,4,-1.316951190689469,0.08620154443775732,0.3236973452061956
EIF5B,5,-14.674168017762824,1.969186569716137e-277,5.387294909642249e-276
EIF6,6,-24.458013830108822,0.0,0.0
EIPR1,7,-2.834304520681488,0.011383782234188452,0.07710500797803208
ELAC1,6,0.6420115150339571,0.7319369493484893,0.8867730823675745
ELAC2,5,-11.747577325522089,1.909154101366256e-129,3.850331407210557e-128
ELANE,4,-1.7854080373872803,0.04084429439781004,0.1950462295338882
ELAPOR1,5,1.2055657609383716,0.8933115294647751,0.9556950358391446
ELAPOR2,8,0.4633545424448655,0.6639838668080563,0.8561345053470824
ELAVL1,5,-1.382458926287565,0.07693151545567099,0.2999248693219127
ELAVL2,9,0.41749058050395044,0.6454967058793046,0.8483632470155005
ELAVL3,4,0.09721149369995409,0.5110072500345624,0.7774872135812392
ELAVL4,3,-1.146674228268993,0.11575328990777346,0.39145017083286265
ELF1,7,-1.1583541680941174,0.11347983493719505,0.3862960683739984
ELF2,7,-0.29950034138767845,0.35240001572735996,0.6789400997025286
ELF3,7,1.6726552165710198,0.9588216925419006,0.9824183185693875
ELF4,2,-0.9767133630370531,0.15241410760932633,0.4629021021413247
ELF5,9,-1.4024738846516496,0.07432602525324225,0.2930963815971285
ELFN2,5,0.5087802784966992,0.6819148351862826,0.864198468484534
ELK1,5,-0.8985339486966937,0.17119462292660725,0.4939836283988941
ELK3,6,-1.1167306626426858,0.12173737321200345,0.40332014025436064
ELK4,5,-1.222474494349369,0.10163168953336843,0.3615565057132231
ELL,7,-4.494584735711999,0.004486355650706513,0.04294570771723471
ELL2,2,-0.41035376069928237,0.31297031318229424,0.6498669675439631
ELL3,7,-0.6830171690135494,0.22810879271857037,0.5695026689787664
ELMO1,6,-4.146766160254369,0.005055925823484028,0.045491283017115344
ELMO2,7,-4.445247086456635,0.0046006556674828645,0.043766689340861746
ELMO3,9,-2.7009309520682847,0.013098152091886289,0.08555495399257353
ELMOD1,4,-1.4318266854485502,0.07069025021600897,0.2840449795162083
ELMOD2,7,1.161934464869358,0.8839952869217763,0.952247762664305
ELMOD3,6,-0.1301140873490999,0.4174631634096731,0.7233957980558752
ELN,5,-7.47565790297091,5.192908850543598e-16,7.087963873587237e-15
ELOA,5,-0.48713233265284944,0.287350776774964,0.6298560860637478
ELOA2,8,-0.2864143523437187,0.35723383800832587,0.6826942254945042
ELOB,6,-1.185485695883058,0.10833414967078929,0.37601975702163976
ELOC,6,-2.962685599906999,0.00999306294377929,0.07015211944578716
ELOF1,7,-11.573972500561938,1.826994187950742e-122,3.600017670766822e-121
ELOVL1,6,-1.3255776737776586,0.08491459413942329,0.3202023159348569
ELOVL2,5,0.4509990236118985,0.6590392087270827,0.854283459159323
ELOVL3,7,-0.8688846182658513,0.17858361030128256,0.5047034933254295
ELOVL4,6,-0.8841782633058032,0.1747546507477876,0.4996417508199975
ELOVL5,9,-0.8725625871931947,0.1776593868891363,0.5038576091205267
ELOVL6,7,-0.03421275765417706,0.4562717563068298,0.7464485837081356
ELOVL7,4,-0.30335849404641124,0.3509817314080586,0.6781041284554699
ELP1,6,-3.3587683757790288,0.007389236434367988,0.05698497709515377
ELP2,7,-3.843288124241551,0.005692269211433218,0.04840223689379498
ELP3,6,-11.095442685462707,2.899770231358073e-104,5.473896265734634e-103
ELP4,7,-22.893452112151245,0.0,0.0
ELP5,5,-8.211264197793597,6.731097090003005e-27,9.796678470931898e-26
ELP6,4,-0.13978486566591025,0.413618051084384,0.7212811039556505
ELSPBP1,8,1.6694739958601539,0.9585473325707499,0.9823822138518946
EMB,3,-1.1717040579234772,0.11092406118583129,0.38078077886978307
EMC1,5,-10.496217582744723,1.2542200632005067e-83,2.2527033428197872e-82
EMC10,9,1.410835288768779,0.9293472527014026,0.9704219542673072
EMC2,8,-11.014000772304245,2.5571143981245095e-101,4.779272128059046e-100
EMC3,7,-0.4518208838308781,0.2989578829426993,0.6388179553852854
EMC4,4,-3.6047905845186556,0.0065008923152664495,0.05291821657407709
EMC6,7,-0.9676305818131996,0.15454097414885587,0.4667084651450489
EMC7,6,-0.6648077761298592,0.23327859234679252,0.5745454456342162
EMC8,3,-1.011678748325793,0.14437129403041138,0.4476245567103604
EMC9,7,-0.16031487567014696,0.4055018851016624,0.7159270337675195
EMCN,7,-0.6409057005121125,0.2401611986331238,0.5815191055153255
EMD,5,1.214527824995603,0.8951533598098781,0.9566675958738479
EME1,9,-0.22500715364459545,0.3803762737211213,0.6992752267116504
EME2,6,-9.638860173611134,2.8782628978431946e-58,4.7870457024304836e-57
EMG1,9,-15.021310450702673,8.779579239323765e-299,2.4922122902363117e-297
EMID1,2,0.9139127976678099,0.8204851778528703,0.923792121097974
EMILIN1,6,-1.1089448091973526,0.12332918390826121,0.40686560724156706
EMILIN2,4,-2.0168261974590886,0.029976130096661283,0.15753324271566677
EMILIN3,8,-0.4407292988764203,0.30266552855536377,0.6417430745442874
EML1,6,0.810461932434328,0.7890241109415361,0.9111958976045135
EML2,7,0.08074095919717808,0.5040754705796833,0.7736124112302992
EML3,5,-6.312875303297255,5.36104765579086e-06,6.567196404825702e-05
EML4,5,0.3535609982190462,0.6191945205061546,0.8360897684974736
EML5,3,1.4332692244587069,0.9325271283533835,0.971806749244822
EML6,8,-1.9255927884630328,0.03378682209050185,0.17071569609272041
EMP1,6,0.18345253294570282,0.5474918127043873,0.7980510732699745
EMP2,6,-0.07882253875722232,0.4380750561416956,0.735266545282012
EMP3,4,-0.4905865635417891,0.28623136983356845,0.6285608904077904
EMSY,10,-3.777797846036943,0.005900356638118611,0.049657169976712
EMX1,5,-4.769284448814952,0.00358481099245872,0.03578555108653795
EMX2,3,0.172601549989869,0.5428904794216779,0.7958752066374432
EN1,4,-0.28400729927400664,0.35812685733726995,0.6832097711930919
EN2,8,-0.3295251327745313,0.34144720360591435,0.6716860006741189
ENAH,6,1.6317804216377665,0.9551697077695824,0.9807112368993018
ENAM,10,0.6930686929414831,0.7499910089239669,0.8938302583488357
ENC1,5,1.173030196121944,0.8864192088223389,0.9529972434262914
ENDOD1,5,1.310302028117047,0.9132966345018437,0.96313784968477
ENDOG,8,-1.3133956670759668,0.08673789247411795,0.32487126909403263
ENDOU,6,-0.15410983828322497,0.40794811328013314,0.7177237557337974
ENDOV,3,-0.3172223431976837,0.3459115494146958,0.6744700452670118
ENG,5,-0.2801137758141568,0.3595738828780791,0.6843105340346305
ENGASE,9,0.524885509540851,0.6881723468814932,0.8670740141407729
ENHO,6,-0.2549813977215466,0.3689879645375109,0.6910104966839874
ENKD1,5,1.3396681163546378,0.9182970901229288,0.9653807724530665
ENKUR,7,0.6515426202049525,0.7353558393575363,0.8877222088349563
ENO1,7,-5.874529241623013,0.00022996473432008568,0.0026747038137771148
ENO2,8,-0.20226697462672488,0.38912648507610503,0.7057402697346798
ENO3,6,-0.20166501848090573,0.3893593558883862,0.7059522865548797
ENO4,8,-0.5839394087055733,0.25703273524145515,0.6002579648299795
ENOPH1,7,0.27083200104292404,0.5845066470666216,0.8185966792330882
ENOSF1,8,0.0619544489304948,0.4961897290260104,0.7700648378575103
ENOX1,5,-1.367163968010022,0.0789931820240902,0.30512672336172514
ENOX2,8,0.6940058504096738,0.7503163645906871,0.8939340857550249
ENPEP,5,-1.121240656228703,0.12082198957295276,0.4012919321547553
ENPP1,4,1.1627995784260303,0.8841856110846422,0.9523434771450867
ENPP2,9,-0.6417617523334981,0.23991275850752095,0.5812360705704759
ENPP3,7,-0.7981270599830043,0.19677774711703325,0.5299719692293103
ENPP4,4,-1.9003558701666288,0.03493622710180429,0.17474593508234224
ENPP5,8,-0.9706143218144475,0.15384062219830372,0.46554174819451416
ENPP6,6,-1.752436974510895,0.04278519622982501,0.20141026223974579
ENPP7,4,0.6611486076780528,0.73877911463568,0.8892388794859231
ENSA,5,1.0897618962372393,0.8673311255345563,0.9446115222736724
ENTHD1,8,1.3996821056189057,0.9277132837482398,0.9697349608126431
ENTPD1,7,-1.0486227868594395,0.13613726506013027,0.43249127440930313
ENTPD2,5,0.04811729802752793,0.4903972836119707,0.7666442668938445
ENTPD3,7,0.2821791685916697,0.5892945923461377,0.8209696052130013
ENTPD4,2,-0.5138905659315892,0.2787532881932768,0.6218695796125636
ENTPD5,8,0.32282659173542555,0.6063751589758946,0.8305716332733643
ENTPD6,4,1.3025776435264276,0.9119377204029806,0.9628981686221207
ENTPD7,4,-3.589466295124433,0.006554658525130578,0.053195309105283715
